nomAttribuant,idAttribuant,dateConvention,referenceDecision,nomBeneficiaire,idBeneficiaire,objet,montant,nature,conditionsVersement,datesPeriodeVersement,idRAE,notificationUE,pourcentageSubvention,annee,mois,type
Toulouse Métropole,24310051800170,NA,NA,AQUIFLOR,75169347400023,Subvention de Fonctionnement,3000,aide en numéraire,unique,2017-12-12,NA,non,1,2017,12,Commerce de gros (commerce interentreprises) de fleurs et plantes
Toulouse Métropole,24310051800170,NA,NA,CROUS CENTRE REGIONAL OEUVRES UNIVERSITAIRES SCOLAIRES,18310007200259,Subvention d'équipement,73171,aide en numéraire,unique,2017-10-31,NA,non,1,2017,10,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,CLASSISCO POUR LA MUSIQUE A L ECOLE ASSOC,44324608700029,Subvention de Fonctionnement,13500,aide en numéraire,unique,2017-08-22,NA,non,1,2017,8,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,CRIJ CENTRE REGIONAL INFORMATION JEUNESSE,32703565500023,Subvention de Fonctionnement,500,aide en numéraire,unique,2017-05-03,NA,non,1,2017,5,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,COMMUNE DE QUINT FONSEGRIVES,21310445800012,Subvention d'équipement,51178.88,aide en numéraire,échelonné,2017-11-21,NA,non,1,2017,11,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,COMPAGNIE ANNE MA SOEUR ANNE,53823577100010,Subvention de Fonctionnement,3000,aide en numéraire,unique,2017-11-10,NA,non,1,2017,11,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,CREAR ESCUELA FAIRE ECOLE,80020275600014,Subvention d'équipement,5000,aide en numéraire,unique,2017-01-26,NA,non,1,2017,1,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CULTURES DU COEUR,43963608500045,Subvention de Fonctionnement,1000,aide en numéraire,unique,2017-09-07,NA,non,1,2017,9,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,COMMUNE DE TOULOUSE,21310555400017,Subvention de Fonctionnement,900000,aide en numéraire,unique,2017-12-20,NA,non,1,2017,12,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,CONSEIL CITOYEN DES BARRADELS,NA,Subvention de Fonctionnement,1758,aide en numéraire,unique,2017-12-22,NA,non,1,2017,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ECOLE DES DROITS DE L HOMME ASSOC,49379812800036,Subvention de Fonctionnement,23000,aide en numéraire,unique,2017-07-06,NA,non,1,2017,7,Autres enseignements
Toulouse Métropole,24310051800170,NA,NA,ECOLE DES PARENTS ET EDUCATEURS,32054356400050,Subvention de Fonctionnement,52000,aide en numéraire,échelonné,2017-12-29,NA,non,1,2017,12,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,ELEMEN TERRE ASSOC,50349319900031,Subvention de Fonctionnement,2500,aide en numéraire,unique,2017-10-31,NA,non,1,2017,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,FACE GRAND TOULOUSE  ASSOC,43482616000062,Subvention de Fonctionnement,27000,aide en numéraire,échelonné,2017-12-18,NA,non,1,2017,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,FEDERATION DES ENTREPRISES D INSERTION LANGUEDOC,38988631800093,Subvention de Fonctionnement,7920,aide en numéraire,unique,2017-07-13,NA,non,1,2017,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,FEDERATION FRANCAISE D ATHLETISME ASSOC,78444873000027,Subvention de Fonctionnement,30000,aide en numéraire,unique,2017-02-14,NA,non,1,2017,2,Activités de clubs de sports
Toulouse Métropole,24310051800170,NA,NA,FEDERATION NATIONALE DES ASSOCIATIONS D ACCUEIL - FNARS,30840109000011,Subvention de Fonctionnement,7920,aide en numéraire,unique,2017-07-13,NA,non,1,2017,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,FFPE FEDERATION DES FEMMES POUR L EUROPE,39142818200029,Subvention de Fonctionnement,22500,aide en numéraire,unique,2017-07-24,NA,non,1,2017,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,FONCIERE D HABITAT ET HUMANISME SA,33980485800043,Subvention d'équipement,183370,aide en numéraire,échelonné,2017-10-04,NA,non,1,2017,10,Location de logements
Toulouse Métropole,24310051800170,NA,NA,GRISELIDIS ASSOC,43243801800041,Subvention de Fonctionnement,4000,aide en numéraire,unique,2017-07-06,NA,non,1,2017,7,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ICF ATLANTIQUE HLM SA,77569088600822,Subvention d'équipement,486782,aide en numéraire,échelonné,2017-09-20,NA,non,1,2017,9,Location de logements
Toulouse Métropole,24310051800170,NA,NA,INRA INSTITUT NATIONAL RECHERCHE AGRONOMIQUE,18007003901134,Subvention d'équipement,394076.04,aide en numéraire,unique,2017-11-17,NA,non,1,2017,11,Recherche-développement en autres sciences physiques et naturelles
Toulouse Métropole,24310051800170,NA,NA,INSERM,18003604801427,Subvention d'équipement,156951.4,aide en numéraire,unique,2017-11-27,NA,non,1,2017,11,Recherche-développement : autres sciences physiques et naturelles
Toulouse Métropole,24310051800170,NA,NA,ISAE INSTITUT SUP AERO ET DE L ESPACE,13000427800011,Subvention de Fonctionnement,5000,aide en numéraire,unique,2017-12-15,NA,non,1,2017,12,Enseignement supérieur
Toulouse Métropole,24310051800170,NA,NA,ISAE INSTITUT SUP AERO ET DE L ESPACE,13000427800011,Subvention d'équipement,100164.1,aide en numéraire,unique,2017-11-17,NA,non,1,2017,11,Enseignement supérieur
Toulouse Métropole,24310051800170,NA,NA,LA CITE DES JARDINS HLM SA,60080082500033,Subvention d'équipement,1684963,aide en numéraire,échelonné,2017-11-13,NA,non,1,2017,11,Location de logements
Toulouse Métropole,24310051800170,NA,NA,LA GLANERIE ASSOC,45357906200051,Subvention de Fonctionnement,120000,aide en numéraire,échelonné,2017-12-31,NA,non,1,2017,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,LA MAISON DU VELO ASSOC,48742094500023,Subvention d'équipement,30000,aide en numéraire,unique,2017-03-28,NA,non,1,2017,3,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,LA  MELEE ASSOC,44371783000055,Subvention de Fonctionnement,136000,aide en numéraire,échelonné,2017-12-15,NA,non,1,2017,12,"Traitement de données, hébergement et activités connexes"
Toulouse Métropole,24310051800170,NA,NA,LES CHEMINS BUISSONNIERS ASSOC,42957138300026,Subvention de Fonctionnement,3000,aide en numéraire,unique,2017-12-11,NA,non,1,2017,12,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,MIDI PYRENEES ACTIVE ASSOC,47960447200049,Subvention de Fonctionnement,136000,aide en numéraire,échelonné,2017-11-27,NA,non,1,2017,11,Conseil pour les affaires et autres conseils de gestion
Toulouse Métropole,24310051800170,NA,NA,MISSION LOCALE ASSOCIATION SIEGE ASSOC,32871136100159,Subvention de Fonctionnement,29000,aide en numéraire,unique,2017-12-27,NA,non,1,2017,12,Administration publique (tutelle) des activités économiques
Toulouse Métropole,24310051800170,NA,NA,MIX ARTS MYRYS ASSOC,41816980100044,Subvention de Fonctionnement,160000,aide en numéraire,échelonné,2017-06-22,NA,non,1,2017,6,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,MOUVEMENT DES ENTREPRENEURS SOCIAUX ASSOC,52006778600035,Subvention de Fonctionnement,10000,aide en numéraire,unique,2017-09-25,NA,non,1,2017,9,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,OPH 31 OFFICE PUBLIC DE L HABITAT HAUTE GARONNE,27310002400036,Subvention d'équipement,222600,aide en numéraire,échelonné,2017-11-09,NA,non,1,2017,11,Location de logements
Toulouse Métropole,24310051800170,NA,NA,ORCHESTRE DE CHAMBRE DE TOULOUSE SCCP,47997515300020,Subvention de Fonctionnement,60000,aide en numéraire,unique,2017-06-22,NA,non,1,2017,6,Autre création artistique
Toulouse Métropole,24310051800170,NA,NA,PARTICIP ACTION,NA,Subvention de Fonctionnement,25000,aide en numéraire,unique,2017-12-20,NA,non,1,2017,12,Recherche-développement en sciences humaines et sociales
Toulouse Métropole,24310051800170,NA,NA,POINT RENCONTRE CHOMEURS ET PRECAIRE ASSOC,40299109500025,Subvention de Fonctionnement,10740,aide en numéraire,unique,2017-12-21,NA,non,1,2017,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,PREFECTURE DE LA HAUTE GARONNE,17310001700016,Subvention d'équipement,2491357.63,aide en numéraire,unique,2017-06-13,NA,non,1,2017,6,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,PROMOLOGIS SA,69080205300023,Subvention d'équipement,6288256,aide en numéraire,échelonné,2017-12-04,NA,non,1,2017,12,Location de logements
Toulouse Métropole,24310051800170,NA,NA,RENCONT ROMS NOUS,80518656600024,Subvention de Fonctionnement,2500,aide en numéraire,unique,2017-09-07,NA,non,1,2017,9,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,SA D HABITATIONS A LOYER MODERE ALTEAL SA,63080226200034,Subvention d'équipement,1986468,aide en numéraire,échelonné,2017-11-20,NA,non,1,2017,11,Location de logements
Toulouse Métropole,24310051800170,NA,NA,SNCF RESEAU,41228073700310,Subvention d'équipement,2671018.01,aide en numéraire,échelonné,2017-10-20,NA,non,1,2017,10,Services auxiliaires des transports terrestres
Toulouse Métropole,24310051800170,NA,NA,SYNDICAT APICULTEURS MIDI PYRENEES,79317685000022,Subvention de Fonctionnement,2100,aide en numéraire,unique,2017-11-27,NA,non,1,2017,11,Activités des organisations professionnelles
Toulouse Métropole,24310051800170,NA,NA,SYNDICAT AUTONOME LE GOURDIN FA FPT,NA,Subvention de Fonctionnement,853.29,aide en numéraire,unique,2017-12-14,NA,non,1,2017,12,Activités des syndicats de salariés
Toulouse Métropole,24310051800170,NA,NA,SYNDICAT UECT UNSA UNION EMPLOYE,NA,Subvention de Fonctionnement,1477.29,aide en numéraire,unique,2017-12-14,NA,non,1,2017,12,Activités des syndicats de salariés
Toulouse Métropole,24310051800170,NA,NA,TOULOUSE LE MARATHON DU LIVRE ASSOC,48198116500030,Subvention de Fonctionnement,406000,aide en numéraire,échelonné,2017-10-23,NA,non,1,2017,10,"Organisation de foires, salons professionnels et congrès"
Toulouse Métropole,24310051800170,NA,NA,TOULOUSE METROPOLE HABITAT,40012146300014,Subvention d'équipement,1746350.18,aide en numéraire,échelonné,2017-11-27,NA,non,1,2017,11,Location de logements
Toulouse Métropole,24310051800170,NA,NA,UN ENFANT DES PARRAINS ASSOC,53012617600029,Subvention de Fonctionnement,5000,aide en numéraire,unique,2017-12-31,NA,non,1,2017,12,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,UNION REG SOCIETES COOPERATIVE DE PRODUCTION ASSOC,31219437600058,Subvention de Fonctionnement,7000,aide en numéraire,unique,2017-09-26,NA,non,1,2017,9,Autres activités de soutien aux entreprises n.c.a.
Toulouse Métropole,24310051800170,NA,NA,UNIS CITE,39819156900209,Subvention de Fonctionnement,31500,aide en numéraire,échelonné,2017-12-29,NA,non,1,2017,12,Autre accueil ou accompagnement sans hébergement d'enfants et d'adolescents
Toulouse Métropole,24310051800170,NA,NA,UNIVERSITE FEDERALE DE TOULOUSE MIDI-PYRENEES,13002132200016,Subvention de Fonctionnement,100000,aide en numéraire,échelonné,2017-11-09,NA,non,1,2017,11,Enseignement supérieur
Toulouse Métropole,24310051800170,NA,NA,UNIVERSITE TOULOUSE II JEAN JAURES,19311383400017,Subvention de Fonctionnement,850,aide en numéraire,unique,2017-05-04,NA,non,1,2017,5,Enseignement supérieur
Toulouse Métropole,24310051800170,NA,NA,INITIATIVES POUR UNE ECONOMIE SOLIDAIRE - IES - SCIC,41764559500022,Subvention de Fonctionnement,13000,aide en numéraire,unique,2017-09-25,NA,non,1,2017,9,Activités des sociétés holding
Toulouse Métropole,24310051800170,NA,NA,FRANCE NATURE ENVIRONNEMENT MIDI-PYRENEES,32344760700033,Subvention de Fonctionnement,2000,aide en numéraire,unique,2017-10-31,NA,non,1,2017,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ISDAT INSTITUT SUP DES ARTS DE TOULOUSE,20002884300015,Subvention de Fonctionnement,100000,aide en numéraire,unique,2017-09-05,NA,non,1,2017,9,Enseignement supérieur
Toulouse Métropole,24310051800170,NA,NA,GROUPE RECHERCHE EDUCATION PROSPECTIVE,39158869600032,Subvention de Fonctionnement,5000,aide en numéraire,unique,2017-12-21,NA,non,1,2017,12,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,ECOLE REGIONALE 2EME CHANCE ASSOC,44990858100027,Subvention de Fonctionnement,90000,aide en numéraire,unique,2017-09-18,NA,non,1,2017,9,Formation continue d'adultes
Toulouse Métropole,24310051800170,NA,NA,FRANCO HONGROISE MIDI PYRENEES,51310626000013,Subvention de Fonctionnement,500,aide en numéraire,unique,2017-05-24,NA,non,1,2017,5,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,FONDATION PARTENARIALE I2ML,52968677600012,Subvention de Fonctionnement,60900,aide en numéraire,unique,2017-09-25,NA,non,1,2017,9,NA
Toulouse Métropole,24310051800170,NA,NA,INCUBATEUR REGIONAL NUBBO,43298866500027,Subvention de Fonctionnement,50000,aide en numéraire,unique,2017-11-23,NA,non,1,2017,11,Conseil pour les affaires et autres conseils de gestion
Toulouse Métropole,24310051800170,NA,NA,JARDIN NATURE PIBRAC,79752814800019,Subvention de Fonctionnement,1000,aide en numéraire,unique,2017-11-24,NA,non,1,2017,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,EPIDE,18009259500297,Subvention d'équipement,100000,aide en numéraire,unique,2017-10-25,NA,non,1,2017,10,NA
Toulouse Métropole,24310051800170,NA,NA,MAISON DE L ARCHITECTURE OCCITANIE PYRENEES,44365198900024,Subvention de Fonctionnement,25200,aide en numéraire,unique,2017-10-23,NA,non,1,2017,10,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,RESEAU ENTREPRENDRE OCCITANIE GARONNE,44930475700031,Subvention de Fonctionnement,22748,aide en numéraire,unique,2017-10-26,NA,non,1,2017,10,Activités des organisations patronales et consulaires
Toulouse Métropole,24310051800170,NA,NA,NOUVEAU LOGIS MERIDIONAL HLM SA,33081455900085,Subvention d'équipement,1823107,aide en numéraire,échelonné,2017-12-08,NA,non,1,2017,12,Location de logements
Toulouse Métropole,24310051800170,NA,NA,LES IMAGINATIONS FERTILES SCIC,53397179200023,Subvention de Fonctionnement,14000,aide en numéraire,unique,2017-06-20,NA,non,1,2017,6,Autres activités de soutien aux entreprises n.c.a.
Toulouse Métropole,24310051800170,NA,NA,NATURE MIDI PYRENEES ASSOC,32316822900033,Subvention de Fonctionnement,13300,aide en numéraire,unique,2017-11-23,NA,non,1,2017,11,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,PREVENTION ROUTIERE ASSOC,77571979202437,Subvention de Fonctionnement,1800,aide en numéraire,unique,2017-08-16,NA,non,1,2017,8,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,NC NUMERICABLE SASU,40046195000034,Subvention d'équipement,38168.19,aide en numéraire,échelonné,2017-11-16,NA,non,1,2017,11,Télécommunications filaires
Toulouse Métropole,24310051800170,NA,NA,LE RELAIS,77693922500020,Subvention de Fonctionnement,12956.68,aide en numéraire,échelonné,2017-07-25,NA,non,1,2017,7,"Hébergement social pour adultes, familles en difficultés et autre"
Toulouse Métropole,24310051800170,NA,NA,ORANGE SA,38012986646850,Subvention d'équipement,19342.64,aide en numéraire,échelonné,2017-04-18,NA,non,1,2017,4,Télécommunications filaires
Toulouse Métropole,24310051800170,NA,NA,OCTOPUS,35408547400030,Subvention de Fonctionnement,4000,aide en numéraire,unique,2017-12-31,NA,non,1,2017,12,Activités de soutien au spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,ASSOCIATION GENERALE DES PRODUCTEURS DE MAIS,78235704000032,Subvention de Fonctionnement,3000,aide en numéraire,unique,2017-11-28,NA,non,1,2017,11,Activités des organisations patronales et consulaires
Toulouse Métropole,24310051800170,NA,NA,AGRI SUD OUEST INNOVATION SA,49919608700047,Subvention de Fonctionnement,30000,aide en numéraire,échelonné,2017-09-25,NA,non,1,2017,9,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,CARREFOURS POUR L EMPLOI,43294548300035,Subvention de Fonctionnement,50000,aide en numéraire,échelonné,2017-10-13,NA,non,1,2017,10,Action sociale sans hébergement n.c.a.
Toulouse Métropole,24310051800170,NA,NA,CANCER BIO SANTE ASSOC,48744551200030,Subvention de Fonctionnement,100000,aide en numéraire,échelonné,2017-09-25,NA,non,1,2017,9,Autres organisations fonctionnant par adhésion volontaire
Toulouse Métropole,24310051800170,NA,NA,COMPAGNIE NELSON DUMONT,33195350500046,Subvention de Fonctionnement,25600,aide en numéraire,échelonné,2017-08-31,NA,non,1,2017,8,Arts du spectacle vivant
Toulouse Métropole,24310051800170,NA,NA,COMPAGNONS BATISSEURS,77566663900080,Subvention de Fonctionnement,31342.04,aide en numéraire,échelonné,2017-12-22,NA,non,1,2017,12,NA
Toulouse Métropole,24310051800170,NA,NA,COOP ACTION SARL,44238180200028,Subvention de Fonctionnement,10500,aide en numéraire,unique,2017-11-28,NA,non,1,2017,11,Travaux de maçonnerie générale et gros oeuvre de bâtiment
Toulouse Métropole,24310051800170,NA,NA,COMMUNE D AUCAMVILLE,21310022500019,Subvention d'équipement,183.75,aide en numéraire,unique,2017-11-24,NA,non,1,2017,11,Administration publique générale
Toulouse Métropole,24310051800170,NA,NA,DIRE,48096720700022,Subvention de Fonctionnement,5000,aide en numéraire,unique,2017-12-01,NA,non,1,2017,12,NA
Toulouse Métropole,24310051800170,NA,NA,CONSEIL CITOYEN REYNERIE MIRAIL ASSOC,NA,Subvention de Fonctionnement,6880,aide en numéraire,unique,2017-07-31,NA,non,1,2017,7,Autres organisations fonctionnant par adhésion volontaire
